X,Y,field_1,Issue Date,Violation Location,License Plate Number,License Plate State,License Plate Type,Violation Code,Violation Description,Unit,Vehicle Make,Fine Level 1 Amount,Fine Level 2 Amount,Curr Amt Due,Ticket Queue,Ticket Queue Date,Notice Level,Hear Decision,bike block,Count,Latitude,Longitude
-87.7269444,41.8803767,1604,4/16/2016 18:20,4033 W MADISON,E904008,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,11,MERC,150,300,0,Paid,5/31/2016 12:05,VIOL,N,TRUE,1,41.8803767,-87.7269444
-87.7268683,41.8803769,1605,5/5/2016 11:55,4031 W MADISON,S493884,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,11,CHEV,150,300,230.77,Notice,3/13/2017 16:51,DLS,N,TRUE,8,41.8803769,-87.7268683
-87.6036525,41.8001345,1606,5/19/2016 11:00,5223 S DREXEL AVE,8450433,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,VOLV,150,300,150,Define,5/20/2016 21:07,,N,TRUE,1,41.8001345,-87.6036525
-87.6346576,41.909479,1607,6/4/2016 23:05,1508 N WELLS,2008TX,IL,TXI,940060,PARK/STAND ON BICYCLE PATH,18,TOYT,150,300,0,Paid,8/23/2016 12:42,DETR,N,TRUE,1,41.909479,-87.6346576
-87.7613892,41.8799992,1608,6/4/2016 15:15,5433 W MADISON ST,R356195,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,15,NISS,150,300,0,Dismissed,7/28/2016 14:23,,Y,TRUE,1,41.8799992,-87.7613892
-87.6393612,41.8713711,1609,6/10/2016 13:21,859 S CANAL,41279R,IL,TRK,940060,PARK/STAND ON BICYCLE PATH,498,INTL,150,300,0,Paid,6/30/2016 14:02,VIOL,N,TRUE,1,41.8713711,-87.6393612
-87.727114,41.881124,1610,6/17/2016 12:12,4036 W MADISON,2777091,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,11,BUIC,150,300,150,Define,6/24/2016 21:06,,N,TRUE,10,41.881124,-87.727114
-87.7091126,42.0046452,1611,6/28/2016 8:02,3171 W PRATT,3034MD,IL,TRK,940060,PARK/STAND ON BICYCLE PATH,498,CHEV,150,300,0,Paid,7/5/2016 9:40,,N,TRUE,1,42.0046452,-87.7091126
-87.6637359,41.9500488,1612,6/30/2016 13:45,3737 N SOUTHPORT,BETRMAN,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,MITS,150,300,0,Dismissed,8/30/2016 11:27,VIOL,Y,TRUE,1,41.9500488,-87.6637359
-87.6400389,41.8689103,1613,7/3/2016 17:40,1100 S CANAL,P662121,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,1,FORD,150,300,0,Paid,7/19/2016 11:07,VIOL,N,TRUE,14,41.8689103,-87.6400389
-87.7272519,41.881122,1614,7/3/2016 12:04,4038 W MADISON,717S234,IL,TMP,940060,PARK/STAND ON BICYCLE PATH,11,CHEV,150,300,366,Notice,9/30/2016 19:00,SEIZ,N,TRUE,4,41.881122,-87.7272519
-87.7069146,41.9178136,1615,7/22/2016 12:12,2011 N KEDZIE AVE,DL104AQ,IL,DLC,940060,PARK/STAND ON BICYCLE PATH,498,HOND,150,300,0,Paid,8/26/2016 12:30,VIOL,N,TRUE,1,41.9178136,-87.7069146
-87.6258403,41.8686431,1616,8/1/2016 12:10,1116 S WABASH,E630542,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,AUDI,150,300,0,Paid,8/4/2016 21:24,,N,TRUE,1,41.8686431,-87.6258403
-87.6154386,41.8396934,1617,7/30/2016 17:33,300 E 30TH ST,V312380,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,1,LEXU,150,300,0,Paid,11/21/2016 16:17,DETR,N,TRUE,4,41.8396934,-87.6154386
-87.673468,41.867128,1618,7/22/2016 11:05,1854 W ROOSEVELT,9860520,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,496,KIA,150,300,0,Paid,8/17/2016 10:02,VIOL,N,TRUE,8,41.867128,-87.673468
-87.6724245,41.8672328,1619,8/5/2016 10:05,1850 W ROOSEVELT,144644,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,12,CHEV,150,300,150,Define,8/11/2016 21:05,,N,TRUE,16,41.8672328,-87.6724245
-87.760529,41.8802993,1620,8/13/2016 13:21,5406 W MADISON,Q143248,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,15,OLDS,150,300,300,Bankruptcy,11/2/2016 12:51,FINL,N,TRUE,1,41.8802993,-87.760529
-87.6681956,41.9774742,1621,8/17/2016 21:15,5243 N CLARK,BSBV104,ON,PAS,940060,PARK/STAND ON BICYCLE PATH,502,FORD,150,300,150,Define,8/19/2016 21:09,,N,TRUE,1,41.9774742,-87.6681956
-87.6465817,41.8663467,1622,8/21/2016 13:14,1229 S HALSTED,Q181042,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,496,CHRY,150,300,0,Dismissed,11/2/2016 16:12,DETR,Y,TRUE,8,41.8663467,-87.6465817
-87.6697415,41.98859,1623,8/26/2016 20:36,5903 N CLARK,JYK135,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,502,HOND,150,300,-75,Paid,9/12/2016 16:37,VIOL,N,TRUE,1,41.98859,-87.6697415
-87.651354,41.890241,1624,8/31/2016 11:54,934 W HUBBARD,25385V,IL,TRK,940060,PARK/STAND ON BICYCLE PATH,12,TOYT,150,300,150,Define,9/9/2016 21:05,,N,TRUE,1,41.890241,-87.651354
-87.5936427,41.794879,1625,9/8/2016 12:43,1329 E 55TH ST,Q168174,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,HYUN,150,300,0,Paid,10/15/2016 21:47,VIOL,N,TRUE,1,41.794879,-87.5936427
-87.6353849,41.8867851,1626,10/4/2016 8:42,304 N FRANKLIN ST,136308F,IL,TRK,940060,PARK/STAND ON BICYCLE PATH,498,INTL,150,300,150,Define,10/5/2016 21:07,,N,TRUE,1,41.8867851,-87.6353849
-87.647194,41.909844,1627,10/13/2016 11:29,1547 N CLYBOURN,Y853275,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,FORD,150,300,366,Notice,10/21/2016 18:55,FINL,N,TRUE,1,41.909844,-87.647194
-87.7263598,41.8807256,1628,10/9/2016 13:11,4015 W MADISON,Z669336,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,11,NISS,150,300,0,Paid,1/18/2017 12:52,FINL,Y,TRUE,2,41.8807256,-87.7263598
-87.6789555,41.9434335,1629,10/20/2016 14:06,2010 W ROSCOE ST,V842782,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,LNDR,150,300,0,Dismissed,1/20/2017 12:33,VIOL,Y,TRUE,1,41.9434335,-87.6789555
-87.6566998,41.9178179,1630,10/22/2016 14:44,1133 W ARMITAGE,Q617221,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,CHEV,150,300,150,Define,10/24/2016 21:10,,N,TRUE,2,41.9178179,-87.6566998
-87.6465817,41.8663467,1631,10/23/2016 11:08,1229 S HALSTED ST,P657767,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,12,CHEV,150,300,300,Notice,11/3/2016 0:03,FINL,N,TRUE,1,41.8663467,-87.6465817
-87.6394548,41.868761,1632,10/21/2016 19:35,1104 S CANAL,Z352065,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,11,LNDR,150,300,300,Notice,11/7/2016 21:40,FINL,N,TRUE,5,41.868761,-87.6394548
-87.6352722,41.8800872,1633,11/7/2016 13:38,121 S FRANKLIN ST,5194TX,IL,TXI,940060,PARK/STAND ON BICYCLE PATH,498,TOYT,150,300,0,Dismissed,1/13/2017 11:53,VIOL,Y,TRUE,1,41.8800872,-87.6352722
-87.647059,41.909559,1634,11/3/2016 11:22,1537 N CLYBOURN,Q342656,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,18,NISS,150,300,0,Paid,1/9/2017 15:25,DETR,N,TRUE,1,41.909559,-87.647059
-87.657303,41.9646462,1635,11/13/2016 21:26,4558 N BROADWAY,B875101,TN,TMP,940060,PARK/STAND ON BICYCLE PATH,19,TOYT,150,300,150,Define,11/18/2016 21:06,,N,TRUE,2,41.9646462,-87.657303
-87.6297982,41.8781136,1636,11/12/2016 12:24,10300 S STATE,Z474127,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,5,FORD,150,300,0,Paid,12/20/2016 21:18,VIOL,N,TRUE,20,41.8781136,-87.6297982
-87.7052358,41.9684811,1637,11/18/2016 9:37,3043 W LAWRENCE AVE,388767D,IL,TRK,940060,PARK/STAND ON BICYCLE PATH,498,MERZ,150,300,0,Paid,12/28/2016 21:23,VIOL,N,TRUE,1,41.9684811,-87.7052358
-87.6258434,41.8687006,1638,11/22/2016 9:28,1113 S WABASH,V903332,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,CHEV,150,300,0,Paid,1/9/2017 12:30,DETR,N,TRUE,2,41.8687006,-87.6258434
-87.6516333,41.9126964,1639,12/7/2016 16:36,1729 N CLYBOURN,N195324,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,GMC,150,300,300,Notice,12/15/2016 1:57,FINL,N,TRUE,1,41.9126964,-87.6516333
-87.6352963,41.8817763,1640,1/7/2016 8:52,7 S FRANKLIN ST,138780H,IL,TRK,940060,PARK/STAND ON BICYCLE PATH,498,FLNR,150,300,0,Paid,2/10/2016 13:27,VIOL,N,TRUE,1,41.8817763,-87.6352963
-87.6294429,41.8827648,1641,1/7/2016 9:45,36 N DEARBORN ST,N208035,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,TOYT,150,300,150,Define,1/8/2016 21:06,,N,TRUE,1,41.8827648,-87.6294429
-87.634471,41.889409,1642,1/28/2016 7:15,206 W KINZIE ST,83358NB,IL,TRK,940060,PARK/STAND ON BICYCLE PATH,498,FORD,150,300,0,Dismissed,3/8/2016 11:22,VIOL,Y,TRUE,1,41.889409,-87.634471
-87.6315633,41.9073451,1643,2/10/2016 10:24,1354 N CLARK,264052D,IL,TRK,940060,PARK/STAND ON BICYCLE PATH,498,FORD,150,300,0,Paid,3/9/2016 10:27,VIOL,N,TRUE,1,41.9073451,-87.6315633
-87.7291456,41.8806848,1644,2/25/2016 14:07,4125 W MADISON,415S236,IL,TMP,940060,PARK/STAND ON BICYCLE PATH,11,BUIC,150,300,366,Notice,3/3/2016 2:17,SEIZ,N,TRUE,1,41.8806848,-87.7291456
-87.6344547,41.8959238,1645,3/3/2016 14:49,738 N WELLS ST,K915426,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,CADI,150,300,0,Paid,3/4/2016 21:23,,N,TRUE,1,41.8959238,-87.6344547
-87.651955,41.9278926,1646,3/3/2016 12:54,2527 N LINCOLN,X511102,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,HOND,150,300,0,Paid,5/15/2016 10:57,DETR,Y,TRUE,2,41.9278926,-87.651955
-87.760539,41.8802992,1647,3/9/2016 16:20,5407 W MADISON,Z547236,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,15,DODG,150,300,366,Notice,3/17/2016 2:22,SEIZ,N,TRUE,1,41.8802992,-87.760539
-87.626356,41.869002,1648,3/14/2016 10:35,1104 S WABASH,MSLEZ2,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,HYUN,150,300,54.87,Notice,5/6/2016 13:09,SEIZ,Y,TRUE,1,41.869002,-87.626356
-87.6459946,41.8319107,1649,3/14/2016 12:04,3419 S HALSTED ST,E438878,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,CADI,150,300,217.1,Notice,3/17/2016 2:28,SEIZ,N,TRUE,1,41.8319107,-87.6459946
-87.6259765,41.8737735,1650,3/16/2016 12:31,622 S WABASH,9206704,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,VOLV,150,300,0,Paid,7/11/2016 18:05,SEIZ,N,TRUE,1,41.8737735,-87.6259765
-87.6411601,41.8811663,1651,2/20/2016 15:08,23 S CLINTON,EVJP34,FL,PAS,940060,PARK/STAND ON BICYCLE PATH,495,KIA,150,300,0,Paid,4/25/2016 19:27,VIOL,N,TRUE,1,41.8811663,-87.6411601
-87.6440252,41.8777969,1652,3/30/2016 10:02,306 S DESPLAINES ST,1402762B,IL,TRK,940060,PARK/STAND ON BICYCLE PATH,498,FORD,150,300,0,Paid,5/9/2016 21:01,VIOL,N,TRUE,3,41.8777969,-87.6440252
-87.726445,41.880399,1653,4/7/2016 11:51,4019 W MADISON,Z669103,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,11,FORD,150,300,366,Notice,4/21/2016 0:07,SEIZ,N,TRUE,2,41.880399,-87.726445
-87.6705043,41.9256465,1654,4/13/2016 10:59,2426 N CLYBOURN,638S724,IL,TMP,940060,PARK/STAND ON BICYCLE PATH,498,CHRY,150,300,150,Define,4/14/2016 21:08,,N,TRUE,1,41.9256465,-87.6705043
-87.6990752,41.8516201,1655,4/9/2016 21:49,2212 S MARSHALL,X161162,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,10,TOYT,150,300,0,Paid,4/18/2016 22:50,,N,TRUE,1,41.8516201,-87.6990752
-87.6567827,41.9648867,1656,4/9/2016 14:10,4545 N BROADWAY,E437312,MI,PAS,940060,PARK/STAND ON BICYCLE PATH,19,HOND,150,300,150,Define,4/19/2016 21:05,,N,TRUE,8,41.9648867,-87.6567827
-87.6465817,41.8663467,1657,4/24/2016 12:52,1229 S HALSTED,Z903017,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,496,MAZD,150,300,0,Dismissed,5/20/2016 16:51,,Y,TRUE,8,41.8663467,-87.6465817
-87.6574208,41.9178525,1658,5/3/2016 20:45,1149 W ARMITAGE AV,E732656,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,502,NISS,150,300,0,Paid,6/10/2016 16:45,VIOL,N,TRUE,1,41.9178525,-87.6574208
-87.625348,41.8682399,1659,5/6/2016 12:09,1133 S WABASH,S981736,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,MERZ,150,300,0,Paid,6/4/2016 14:58,VIOL,N,TRUE,2,41.8682399,-87.625348
-87.6556811,41.9457745,1660,5/25/2016 10:14,3506 N CLARK,1017512,IN,APP,940060,PARK/STAND ON BICYCLE PATH,498,INTL,150,300,0,Paid,6/2/2016 21:22,,N,TRUE,1,41.9457745,-87.6556811
-87.6440237,41.877733,1661,6/13/2016 10:27,308 S DESPLAINES,6LPD870,CA,PAS,940060,PARK/STAND ON BICYCLE PATH,252,VOLK,150,300,150,Define,6/22/2016 21:06,,N,TRUE,1,41.877733,-87.6440237
-87.625076,41.86059,1662,6/29/2016 13:52,1555 S WABASH,94522H,IL,TRK,940060,PARK/STAND ON BICYCLE PATH,498,MITS,150,300,0,Paid,7/2/2016 11:04,,N,TRUE,1,41.86059,-87.625076
-87.7269913,41.880719,1663,7/2/2016 11:43,4034 W MADISON,R121468,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,11,HOND,150,300,366,Notice,9/10/2016 7:53,FINL,Y,TRUE,5,41.880719,-87.7269913
-87.6734773,41.8668747,1664,8/4/2016 4:47,1858 W ROOSVELT,S245545,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,12,HYUN,150,300,366,Notice,8/18/2016 4:12,FINL,N,TRUE,1,41.8668747,-87.6734773
-87.6350389,41.8796828,1665,8/15/2016 12:34,125 S FRANKLIN ST,Q319424,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,TOYT,150,300,0,Paid,10/20/2016 11:41,DETR,Y,TRUE,13,41.8796828,-87.6350389
-87.6295412,41.8884806,1666,8/23/2016 13:12,352 N DEARBORN,S678807,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,NISS,150,300,0,Paid,11/1/2016 21:22,DETR,Y,TRUE,5,41.8884806,-87.6295412
-87.6398731,41.8619769,1667,8/29/2016 18:14,1458 S CANAL,810LQL,TN,PAS,940060,PARK/STAND ON BICYCLE PATH,1,FORD,150,300,0,Paid,10/6/2016 21:20,VIOL,N,TRUE,2,41.8619769,-87.6398731
-87.727114,41.881124,1668,9/10/2016 11:42,4036 W MADISON,Q198743,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,11,NISS,150,300,366,Notice,9/22/2016 4:17,SEIZ,N,TRUE,10,41.881124,-87.727114
-87.6350389,41.8796828,1669,9/19/2016 14:31,125 S FRANKLIN ST,Z314509,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,TOYT,150,300,0,Dismissed,11/23/2016 15:55,VIOL,Y,TRUE,13,41.8796828,-87.6350389
-87.6392457,41.86836,1670,9/14/2016 14:43,1133 S CANAL ST,DAH4942,MI,PAS,940060,PARK/STAND ON BICYCLE PATH,1,MERZ,150,300,300,Notice,11/25/2016 19:00,SEIZ,N,TRUE,1,41.86836,-87.6392457
-87.6335557,41.8457255,1671,9/13/2016 10:29,242 W 26TH,S147129,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,6,TOYT,150,300,0,Paid,9/22/2016 8:25,,N,TRUE,1,41.8457255,-87.6335557
-87.6294119,41.881773,1672,9/21/2016 9:30,20 S DEARBORN ST,Z272816,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,SATR,150,300,366,Notice,9/29/2016 1:26,FINL,N,TRUE,3,41.881773,-87.6294119
-87.6159872,41.7953656,1673,9/21/2016 14:50,5457 S MARTIN LUTHER KING,Z729574,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,FORD,150,300,0,Paid,11/8/2016 8:23,DETR,N,TRUE,1,41.7953656,-87.6159872
-87.6268254,41.8832334,1674,9/22/2016 13:03,29 E WASHINGTON STREET,Q620739,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,JAGU,150,300,366,Notice,9/29/2016 2:25,SEIZ,N,TRUE,3,41.8832334,-87.6268254
-87.6861059,41.9646036,1675,10/17/2016 16:04,4554 N LINCOLN,Y878576,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,LEXU,150,300,0,Paid,10/31/2016 11:38,VIOL,N,TRUE,1,41.9646036,-87.6861059
-87.6347164,41.8894072,1676,10/16/2016 15:20,212 W KINZIE,Z770040,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,18,MERZ,150,300,0,Paid,1/23/2017 15:49,DETR,Y,TRUE,6,41.8894072,-87.6347164
-87.6344825,41.8894043,1677,10/30/2016 19:49,208 W KINZIE,539SS,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,18,KIA,150,300,0,Paid,12/6/2016 21:21,,N,TRUE,2,41.8894043,-87.6344825
-87.7481798,41.881489,1678,11/8/2016 18:36,4909 W WASHINGTON,Q318613,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,15,FORD,150,300,366,Notice,11/17/2016 3:22,SEIZ,N,TRUE,1,41.881489,-87.7481798
-87.6234987,41.7071446,1679,11/9/2016 12:45,10300 S STATE ST,Z758197,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,5,FORD,150,300,300,Notice,11/24/2016 0:57,SEIZ,N,TRUE,4,41.7071446,-87.6234987
-87.6685279,41.9804681,1680,11/21/2016 16:21,5420 N CLARK,V706843,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,FORD,150,300,0,Paid,1/23/2017 21:23,DETR,Y,TRUE,1,41.9804681,-87.6685279
-87.6297982,41.8781136,1681,11/21/2016 11:50,10300 S STATE,Q724733,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,5,INFI,150,300,0,Paid,1/18/2017 4:51,DETR,N,TRUE,20,41.8781136,-87.6297982
-87.7195009,41.86568,1682,12/7/2016 22:20,1215 S INDEPENDENCE,Q347574,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,10,FORD,150,300,300,Notice,12/15/2016 1:02,FINL,N,TRUE,2,41.86568,-87.7195009
-87.6235073,41.7073648,1683,12/11/2016 11:57,10255 S STATE ST,2275775,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,5,FORD,150,300,0,Paid,12/21/2016 15:47,,N,TRUE,2,41.7073648,-87.6235073
-87.6316716,41.8828273,1684,12/28/2016 13:11,111 W WASHINGTON STREET,D9810,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,KIA,150,300,0,Paid,12/30/2016 21:20,,N,TRUE,15,41.8828273,-87.6316716
-87.6316716,41.8828273,1685,12/30/2016 7:16,111 W WASHINGTON STREET,1881907B,IL,TRK,940060,PARK/STAND ON BICYCLE PATH,498,FORD,150,300,300,Notice,1/12/2017 0:37,FINL,N,TRUE,15,41.8828273,-87.6316716
-87.7543984,41.88062,1686,1/13/2016 18:40,5142 W MADISON ST,R128624,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,15,CADI,150,300,0,Dismissed,4/11/2016 10:23,VIOL,Y,TRUE,2,41.88062,-87.7543984
-87.6417217,41.8890765,1687,1/25/2016 8:37,551 W KINZIE,Z240211,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,HOND,150,300,0,Paid,2/18/2016 21:27,VIOL,N,TRUE,1,41.8890765,-87.6417217
-87.627209,41.8745985,1688,1/23/2016 17:38,10 E HARRISON,S145028,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,1,CHEV,150,300,0,Dismissed,3/10/2016 12:37,VIOL,Y,TRUE,3,41.8745985,-87.627209
-87.651955,41.9278926,1689,1/24/2016 0:30,2527 N LINCOLN,S772541,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,19,FORD,150,300,0,Dismissed,3/11/2016 15:38,VIOL,Y,TRUE,2,41.9278926,-87.651955
-87.6418486,41.8887067,1690,1/29/2016 8:41,555 W KINZIE,V108093,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,TOYT,150,300,0,Paid,3/3/2016 11:40,VIOL,N,TRUE,4,41.8887067,-87.6418486
-87.7456284,41.8866924,1691,2/21/2016 2:19,4802 W LAKE,S921199,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,192,HOND,150,300,0,Paid,4/6/2017 9:51,SEIZ,N,TRUE,2,41.8866924,-87.7456284
-87.62682,41.8830478,1692,3/8/2016 8:28,25 E WASHINGTON STREET,CSTSIGN,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,VOLV,150,300,0,Paid,3/17/2016 17:07,,N,TRUE,10,41.8830478,-87.62682
-87.6628773,41.8576175,1693,3/10/2016 10:44,1441 W 18TH ST,Q112022,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,KIA,150,300,0,Paid,4/22/2016 13:53,VIOL,N,TRUE,1,41.8576175,-87.6628773
-87.671624,41.850431,1694,3/7/2016 0:37,2312 S BLUE ISLAND,Z838557,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,10,GMC,150,300,366,Notice,3/17/2016 1:47,SEIZ,N,TRUE,6,41.850431,-87.671624
-87.6355778,41.5115738,1695,3/20/2016 9:29,1101 S HALSTED,N435731,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,496,PONT,150,300,0,Paid,7/18/2016 13:13,DETR,N,TRUE,1,41.5115738,-87.6355778
-87.6465747,41.8662097,1696,4/24/2016 10:50,1235 S HALSTED,H476496,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,496,LEXU,150,300,0,Dismissed,6/14/2016 15:23,VIOL,Y,TRUE,5,41.8662097,-87.6465747
-87.6376321,41.9181777,1697,6/8/2016 13:00,331 W ARMITAGE,R792182,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,KIA,150,300,0,Paid,6/9/2016 21:29,,N,TRUE,1,41.9181777,-87.6376321
-87.7191645,41.8771829,1698,6/11/2016 9:32,3742 W JACKSON,Z242694,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,11,PORS,150,300,0,Paid,7/20/2016 14:49,VIOL,N,TRUE,1,41.8771829,-87.7191645
-87.6724245,41.8672328,1699,6/13/2016 11:58,1850 W ROOSVELT,V983708,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,12,HYUN,150,300,366,Notice,6/30/2016 3:52,SEIZ,N,TRUE,1,41.8672328,-87.6724245
-87.727114,41.881124,1700,6/17/2016 12:10,4036 W MADISON,Q335711,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,11,BUIC,150,300,366,Notice,6/30/2016 1:37,DLS,N,TRUE,10,41.881124,-87.727114
-87.6564542,41.9921035,1701,7/7/2016 10:53,6037 N KENMORE,9514T,IL,TRK,940060,PARK/STAND ON BICYCLE PATH,498,MACK,150,300,0,Paid,7/13/2016 13:34,,N,TRUE,1,41.9921035,-87.6564542
-87.639488,41.8743824,1702,6/25/2016 16:00,620 S CANAL ST,P662700,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,1,TOYT,150,300,0,Dismissed,8/16/2016 15:11,VIOL,Y,TRUE,1,41.8743824,-87.639488
-87.6400389,41.8689103,1703,8/25/2016 13:04,1100 S CANAL,Q444254,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,SAAB,150,300,0,Paid,9/22/2016 9:34,VIOL,N,TRUE,14,41.8689103,-87.6400389
-87.6285382,41.8918108,1704,8/30/2016 14:06,6 W GRAND,9608LY,IL,LIV,940060,PARK/STAND ON BICYCLE PATH,211,LINC,150,300,0,Paid,9/20/2016 0:43,VIOL,N,TRUE,1,41.8918108,-87.6285382
-87.6352722,41.8800872,1705,9/13/2016 14:16,117 S FRANKLIN ST,6656TX,IL,TXI,940060,PARK/STAND ON BICYCLE PATH,498,TOYT,150,300,0,Dismissed,11/3/2016 13:39,VIOL,Y,TRUE,14,41.8800872,-87.6352722
-87.7580459,41.887128,1706,9/23/2016 7:38,5301 W LAKE ST,Q405626,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,15,AUDI,150,300,0,Dismissed,11/19/2016 14:12,VIOL,Y,TRUE,1,41.887128,-87.7580459
-87.6286276,41.8832317,1707,9/30/2016 12:49,21 W WASHINGTON STREET,Z733789,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,JEEP,150,300,0,Paid,11/4/2016 16:38,VIOL,N,TRUE,8,41.8832317,-87.6286276
-87.6285983,41.8832317,1708,9/30/2016 11:37,17 W WASHINGTON STREET,Z773579,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,FORD,150,300,0,Paid,11/5/2016 20:14,VIOL,N,TRUE,6,41.8832317,-87.6285983
-87.7320136,41.880946,1709,10/1/2016 13:43,4234 W MADISON,1604673B,IL,TRK,940060,PARK/STAND ON BICYCLE PATH,11,CHEV,150,300,0,Paid,4/7/2017 8:46,FINL,N,TRUE,2,41.880946,-87.7320136
-87.6560402,41.8578197,1710,10/5/2016 17:19,1171 W 18TH ST,207096,IL,HCP,940060,PARK/STAND ON BICYCLE PATH,498,BUIC,150,300,0,Paid,11/28/2016 14:04,DETR,N,TRUE,1,41.8578197,-87.6560402
-87.6374101,41.9176398,1711,10/7/2016 10:44,1939 N LINCOLN,93941PV,IL,DOM,940060,PARK/STAND ON BICYCLE PATH,498,MERZ,150,300,150,Define,10/11/2016 21:09,,N,TRUE,1,41.9176398,-87.6374101
-87.6656391,42.0079094,1712,10/14/2016 8:38,1348 W MORSE AV,28169K,IL,TRK,940060,PARK/STAND ON BICYCLE PATH,498,FLNR,150,300,-150,Paid,11/23/2016 12:16,VIOL,N,TRUE,1,42.0079094,-87.6656391
-87.6795441,42.019324,1713,10/15/2016 12:33,1949 W HOWARD,E215225,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,498,FORD,150,300,300,Notice,10/21/2016 18:56,FINL,N,TRUE,1,42.019324,-87.6795441
-87.6537385,41.9178921,1714,10/20/2016 19:24,1007 W ARMITAGE,Z118376,IL,PAS,940060,PARK/STAND ON BICYCLE PATH,502,FIAT,150,300,0,Paid,12/6/2016 12:47,DETR,Y,TRUE,2,41.9178921,-87.6537385
