X,Y,Service Request No,Description,Type Code,Created Date,Location,Address,Latitude,Longitude
-87.6670974,41.8805488,13-00185015,bike lane tow zone - blocked by parked cars - Sunday afternoons - 911 not responding to ticket requests,Police Miscellaneous,17-Feb-13,1616 W OGDEN AVE,"1616 W OGDEN AVE , Chicago, IL",41.8805488,-87.6670974
-87.6272843,41.8565068,13-01303355,HALSTED & ARCHER - MOTORIST ARE RIDE IN THE BIKE LANES AT HALSTED & ARCHER OVER THE BRIDGE - - RUSH HOURS - MOTORIST,Police Miscellaneous,6-Sep-13,1900 S ARCHER AVE,"1900 S ARCHER AVE , Chicago, IL",41.8565068,-87.6272843
-87.6272843,41.8565068,13-01303412,ARCHER & HALSTED - ARCHER & HALSTED - MOTORIST ARE RIDING IN NEW BIKE LANE OVER BRIDGE AT HALSTED & ARCHER - RUSH HOURS - MOTORIST,Police Miscellaneous,6-Sep-13,1900 S ARCHER AVE,"1900 S ARCHER AVE , Chicago, IL",41.8565068,-87.6272843
-87.6482441,41.9100163,15-05922147,OTHER - NEED POLICE PATROL-ON A DAILY BASIS-THERE ARE TRUCKS UNLOADING-THEY PARK DIRECTLY IN FRONT OF AND BEHIND PROTECTED BIKE LANE-DANGEROUS FOR BICYCLISTS - CLYBOURN AND HALSTED - RUSH HR-,Police Miscellaneous,3-Nov-15,1569 N CLYBOURN AVE,"1569 N CLYBOURN AVE , Chicago, IL",41.9100163,-87.6482441
-87.6847273,41.804446,15-06695858,"OTHER - PARKING ENFORCEMENT BY ORANGE LINE - autos are parking where bike lane is now- used to be kiss-in-ride - 24/7 - ""special attention/ticketing"" requested for this area - XXX XXX-XXXX",Police Miscellaneous,12-Dec-15,4900 S WESTERN AVE,"4900 S WESTERN AVE , Chicago, IL",41.804446,-87.6847273
-87.6337036,41.9049172,16-05865853,Crosswalk Enforcement - ALSO DELIVERY SERVICES BLOCKING BIKE LANES FOR OVER TWO HOURS - EVENING / BETWEEN 5PM TO 8 PM - TRUCKS BLOCKING LANES OF TRAFFIC,Police Miscellaneous,18-Aug-16,1235 N WELLS ST,"1235 N WELLS ST , Chicago, IL",41.9049172,-87.6337036
-87.6417675,41.8870565,16-06703298,#NAME?,Bicycle Program,22-Sep-16,550 W FULTON ST,"550 W FULTON ST , Chicago, IL",41.8870565,-87.6417675
-87.6632145,41.8976034,16-06710751,- Construction Blocking Bike Lane - Truck blocking bike lane. IL RV plate# XXX XXX - XXX-XXX-XXXX,Bicycle Program,22-Sep-16,850 N NOBLE ST,"850 N NOBLE ST , Chicago, IL",41.8976034,-87.6632145
-87.6724245,41.8672328,16-06969810,#NAME?,Bicycle Program,4-Oct-16,1850 W ROOSEVELT RD,"1850 W ROOSEVELT RD , Chicago, IL",41.8672328,-87.6724245
-87.6724245,41.8672328,16-06970455,"- Other - See next question - Just bicycled by and there are 4 cars parked in the bike lane. I have noticed this a number of times over the past several weeks. Very dangerous, especially in light of the recent bike/semi crash at the nearby intersection.",Bicycle Program,4-Oct-16,1850 W ROOSEVELT RD,"1850 W ROOSEVELT RD , Chicago, IL",41.8672328,-87.6724245
-87.6869383,41.9431109,16-07009403,"- Other - See next question - Parked vehicle blocking bike lane - On Roscoe, near Claremont intersection - right side of street going toward Mariano's - Chicago Bike Map",Bicycle Program,5-Oct-16,3400 N CLAREMONT AVE,"3400 N CLAREMONT AVE , Chicago, IL",41.9431109,-87.6869383
-87.6724245,41.8672328,16-07030038,- Other - See next question - There are 3 vehicles parked in the bike lane in front of the Chicago Lighthouse - this has become an extremely problematic and recurring issue over the past several MONTHS..,Bicycle Program,6-Oct-16,1850 W ROOSEVELT RD,"1850 W ROOSEVELT RD , Chicago, IL",41.8672328,-87.6724245
-87.6724245,41.8672328,16-07052601,- Other - See next question - There are currently 2 vehicles parked in the bike lane in front of the Chicago Lighthouse - this has been a recurring issue for the past several months.,Bicycle Program,7-Oct-16,1850 W ROOSEVELT RD,"1850 W ROOSEVELT RD , Chicago, IL",41.8672328,-87.6724245
-87.6724245,41.8672328,16-07055779,"- Other - See next question - Just went by the Chicago Lighthouse (10/07; 11:05am) and there is now a different group of vehicles parked in the bike lane.",Bicycle Program,7-Oct-16,1850 W ROOSEVELT RD,"1850 W ROOSEVELT RD , Chicago, IL",41.8672328,-87.6724245
-87.6498743,41.9540576,16-07524510,#NAME?,Bicycle Program,30-Oct-16,3940 N CLARENDON AVE,"3940 N CLARENDON AVE , Chicago, IL",41.9540576,-87.6498743
-87.6500591,41.9538136,16-07525284,#NAME?,Bicycle Program,30-Oct-16,3939 N BROADWAY,"3939 N BROADWAY , Chicago, IL",41.9538136,-87.6500591
-87.6724245,41.8672328,16-07608228,- Other - See next question - There are 2 vehciles parked in the bike lane in front of the Chicago Lighthouse - this is an ongoing issue.,Bicycle Program,3-Nov-16,1850 W ROOSEVELT RD,"1850 W ROOSEVELT RD , Chicago, IL",41.8672328,-87.6724245
-87.6669488,41.8806794,16-07664259,Crosswalk Enforcement - Sundays - Afternoons - Drivers of cars - Parked in bike lane again - we need tickets written every Sunday - it's also a tow zone,Police Miscellaneous,6-Nov-16,1610 W OGDEN AVE,"1610 W OGDEN AVE , Chicago, IL",41.8806794,-87.6669488
-87.6724245,41.8672328,16-07930361,- Other - See next question - There is a black SUV trying to making a parking spot where there isn't one and unfortunately is parked in such a way that the left rear of the vehicle is completely blocking the bike lane. This is a frequent issue in front of,Bicycle Program,21-Nov-16,1850 W ROOSEVELT RD,"1850 W ROOSEVELT RD , Chicago, IL",41.8672328,-87.6724245
-87.6724245,41.8672328,16-07938203,"- Other - See next question - In additon to the vehicle reported in SR#16-07930361 (which is still parked illegally), there is now a car parked in the bike lane adding to the problem in front of the Chicago Lighthouse.",Bicycle Program,21-Nov-16,1850 W ROOSEVELT RD,"1850 W ROOSEVELT RD , Chicago, IL",41.8672328,-87.6724245
-87.6724245,41.8672328,16-07946676,#NAME?,Bicycle Program,22-Nov-16,1850 W ROOSEVELT RD,"1850 W ROOSEVELT RD , Chicago, IL",41.8672328,-87.6724245
-87.6724245,41.8672328,16-08050824,#NAME?,Bicycle Program,28-Nov-16,1850 W ROOSEVELT RD,"1850 W ROOSEVELT RD , Chicago, IL",41.8672328,-87.6724245
-87.6724245,41.8672328,16-08070805,"- Other - See next question - Since at least 8:30am there has been a black mini-van parked in the bike lane in front of the Chicago Lighthouse, just west of Wood - creating a very dangerous pinch point. Cars in the bike lane at this location is a daily pr",Bicycle Program,29-Nov-16,1850 W ROOSEVELT RD,"1850 W ROOSEVELT RD , Chicago, IL",41.8672328,-87.6724245
-87.6724245,41.8672328,16-08167163,#NAME?,Bicycle Program,5-Dec-16,1850 W ROOSEVELT RD,"1850 W ROOSEVELT RD , Chicago, IL",41.8672328,-87.6724245
-87.6724245,41.8672328,16-08309107,#NAME?,Bicycle Program,15-Dec-16,1850 W ROOSEVELT RD,"1850 W ROOSEVELT RD , Chicago, IL",41.8672328,-87.6724245
-87.6724245,41.8672328,17-00588579,- Other - See next question - There are two vehicles parked at an angle so that one's rear end is completely blocking the bike lane and the other in such a way as the front end is partially blocking the bike lane. This is a constant problem at this locati,Bicycle Program,1-Feb-17,1850 W ROOSEVELT RD,"1850 W ROOSEVELT RD , Chicago, IL",41.8672328,-87.6724245
-87.67238,41.875814,17-00607058,#NAME?,Bicycle Program,2-Feb-17,1841 W OGDEN AVE,"1841 W OGDEN AVE , Chicago, IL",41.875814,-87.67238
-87.6724245,41.8672328,17-00607072,#NAME?,Bicycle Program,2-Feb-17,1850 W ROOSEVELT RD,"1850 W ROOSEVELT RD , Chicago, IL",41.8672328,-87.6724245
-87.640085,41.870883,17-00670828,#NAME?,Bicycle Program,6-Feb-17,840 S CANAL ST,"840 S CANAL ST , Chicago, IL",41.870883,-87.640085
-87.6724245,41.8672328,17-00738517,#NAME?,Bicycle Program,10-Feb-17,1850 W ROOSEVELT RD,"1850 W ROOSEVELT RD , Chicago, IL",41.8672328,-87.6724245
-87.6724245,41.8672328,17-00835021,"- Other - See next question - Just like yesterday (and almost everyday), there is a vehicle parked at an angle that is blocking the bike lane in front of the Chicago Lighthouse (http://api.ning.com/files/KZdONCIBf2D51xOmoxCmQYX6*TpLf230VlT3vmj7qXpyqwtuEE3",Bicycle Program,15-Feb-17,1850 W ROOSEVELT RD,"1850 W ROOSEVELT RD , Chicago, IL",41.8672328,-87.6724245
-87.6724245,41.8672328,17-00854301,#NAME?,Bicycle Program,16-Feb-17,1850 W ROOSEVELT RD,"1850 W ROOSEVELT RD , Chicago, IL",41.8672328,-87.6724245
-87.6724245,41.8672328,17-00984663,#NAME?,Bicycle Program,21-Feb-17,1850 W ROOSEVELT RD,"1850 W ROOSEVELT RD , Chicago, IL",41.8672328,-87.6724245
-87.6293093,41.878156,17-00986903,Rideshare drivers parking in designated bike lanes on Dearborn and Jackson - OTHER - RIDESHARE DRIVERS PARKING IN BIKE LANES - dearborn and jackson - Dearborn and Jackson,Police Miscellaneous,21-Feb-17,300 S DEARBORN ST,"300 S DEARBORN ST , Chicago, IL",41.878156,-87.6293093
-87.6724245,41.8672328,17-01001214,- Bike Lane Request - Every day (http://XXXXXXXXX.XXX)someone fully or partially blocks the bike lane by parking like this. They are usually there all day long.,Bicycle Program,22-Feb-17,1850 W ROOSEVELT RD,"1850 W ROOSEVELT RD , Chicago, IL",41.8672328,-87.6724245
-87.6724245,41.8672328,17-01099045,"- Bike Lane Request - Another day, another violation (http://api.ning.com/files/UNdbGkqHoSruIjH5j0uPAJoIRdVPV2bZvKRoTkuK8JHRyf9OxVbWBMk7-3O-ZmI4LYEbY*1c1wrtyyuixaAyTZaO-aC4NAYk/IMG_6065.JPG)",Bicycle Program,27-Feb-17,1850 W ROOSEVELT RD,"1850 W ROOSEVELT RD , Chicago, IL",41.8672328,-87.6724245
-87.6724245,41.8672328,17-01100618,- Bike Lane Request - Busy day at 1850 W. Roosevelt - note cyclist trying to get around the buses (having already navigated the BMW)(http://api.ning.com/files/UNdbGkqHoSo74-1gAviYG1UfwCvRpSAuN81cem4ojYCezE20syKuq9XWmUlM7pqz9S7QFAyeneErq6323Try3mfO3eJqClr3,Bicycle Program,27-Feb-17,1850 W ROOSEVELT RD,"1850 W ROOSEVELT RD , Chicago, IL",41.8672328,-87.6724245
-87.6724245,41.8672328,17-01106444,- Bike Lane Request - Chicago Lighthouse bike lane parker #1 02/27/2017 @ 11:30am (http://XXXXXXXXX.XXX),Bicycle Program,27-Feb-17,1850 W ROOSEVELT RD,"1850 W ROOSEVELT RD , Chicago, IL",41.8672328,-87.6724245
-87.6724245,41.8672328,17-01106450,- Bike Lane Request - Chicago Lighthouse bike lane parker #2 02/27/2017 @ 11:30am (http://XXXXXXXXX.XXX)),Bicycle Program,27-Feb-17,1850 W ROOSEVELT RD,"1850 W ROOSEVELT RD , Chicago, IL",41.8672328,-87.6724245
-87.6724245,41.8672328,17-01170387,"- Bike Lane Request - Another day, another vehicle creating a dangerous situation (http://XXXXXXXXX.XXX)- that is a flyer, not a ticket under the wiper.",Bicycle Program,2-Mar-17,1850 W ROOSEVELT RD,"1850 W ROOSEVELT RD , Chicago, IL",41.8672328,-87.6724245
-87.6746556,41.8778118,17-01175899,#NAME?,Bicycle Program,2-Mar-17,1900 W JACKSON BLVD,"1900 W JACKSON BLVD , Chicago, IL",41.8778118,-87.6746556
-87.6724245,41.8672328,17-01187061,- Bike Lane Request - Today's Chicago Lighthouse bike lane obstructor goes to https://XXXXXXXXX.XXX,Bicycle Program,3-Mar-17,1850 W ROOSEVELT RD,"1850 W ROOSEVELT RD , Chicago, IL",41.8672328,-87.6724245
-87.670637,41.8663982,17-01187989,- Bike Lane Request - PACE using the bike lane in front of WROB/IJR (https://tinyurl.com/IJRPace03032017) rather than the drop-off/parking area on Washburn.,Bicycle Program,3-Mar-17,1747 W ROOSEVELT RD,"1747 W ROOSEVELT RD , Chicago, IL",41.8663982,-87.670637
-87.6724245,41.8672328,17-01264702,#NAME?,Bicycle Program,7-Mar-17,1850 W ROOSEVELT RD,"1850 W ROOSEVELT RD , Chicago, IL",41.8672328,-87.6724245
-87.6724245,41.8672328,17-01265395,- Bike Lane Request - There is a vehicle parked on the west end of the cutout in front of the Chicago Lighthouse with its front end blocking the bike lane (different vehicle than is reported in SR #17-01264702 which is parked at the east end of the cutout,Bicycle Program,7-Mar-17,1850 W ROOSEVELT RD,"1850 W ROOSEVELT RD , Chicago, IL",41.8672328,-87.6724245
-87.6724245,41.8672328,17-01282267,- Bike Lane Request - Today's obstructor (http://XXXXXXXXXXX.XXX)is a repeat offender(https://XXXXXXXX.XXX).,Bicycle Program,8-Mar-17,1850 W ROOSEVELT RD,"1850 W ROOSEVELT RD , Chicago, IL",41.8672328,-87.6724245
-87.6724245,41.8672328,17-01301170,- Bike Lane Request - Guess what!? There is a vehicle (same one as reported at 7:15am yesterday that was there at least until 3:30) that is parked at angle obstructing the bike lane in front of the Chicago Lighthouse.,Bicycle Program,9-Mar-17,1850 W ROOSEVELT RD,"1850 W ROOSEVELT RD , Chicago, IL",41.8672328,-87.6724245
-87.6350572,41.8815453,17-01306973,#NAME?,Bicycle Program,9-Mar-17,1 S FRANKLIN ST,"1 S FRANKLIN ST , Chicago, IL",41.8815453,-87.6350572
-87.6769477,41.9149058,17-01307738,CARS ARE TAKING UP PARKING SPACES IN BIKE LANES THROUGH OUT THE CITY-ON CLYBOURN -WELLS CLARK -MILWAUKEE,A Citizen Comment,9-Mar-17,1830 N WINCHESTER AVE,"1830 N WINCHESTER AVE , Chicago, IL",41.9149058,-87.6769477
-87.6779249,41.9253927,17-01309031,"OTHER - BIKE LANE ENFORCEMENT - autos/trucks are parking in bike lanes -[on Elston from Damen to Ashland] - 9am - 10am -[mornings] - ""Special Attention"" requested for this area",Police Miscellaneous,9-Mar-17,2412 N DAMEN AVE,"2412 N DAMEN AVE , Chicago, IL",41.9253927,-87.6779249
-87.666465,41.916091,17-01309060,"OTHER - BIKE LANE ENFORCEMENT - autos/trucks are parking in bike lane -[need enforcement] - 9am - 10am [mornings] - ""special attention"" requested for this area",Police Miscellaneous,9-Mar-17,1852 N ELSTON AVE,"1852 N ELSTON AVE , Chicago, IL",41.916091,-87.666465
-87.6724245,41.8672328,17-01325644,"- Bike Lane Request - Not surprisingly (because no one enforces 9-40-060) there are two vehicles partially obstructing the bike lane in front of the Chicago Lighthouse. An everyday, all day occurrence.",Bicycle Program,10-Mar-17,1850 W ROOSEVELT RD,"1850 W ROOSEVELT RD , Chicago, IL",41.8672328,-87.6724245
-87.6724245,41.8672328,17-01371922,#NAME?,Bicycle Program,13-Mar-17,1850 W ROOSEVELT RD,"1850 W ROOSEVELT RD , Chicago, IL",41.8672328,-87.6724245
-87.67238,41.875814,17-01393989,- Bike Lane Request - CTA blue line entrance on Odgen - vehicle parked in the bike lane (https://tinyurl.com/odgen03142017).,Bicycle Program,14-Mar-17,1841 W OGDEN AVE,"1841 W OGDEN AVE , Chicago, IL",41.875814,-87.67238
-87.6724245,41.8672328,17-01573022,"- Bike Lane Request - Well, I knew it couldn't last (last week was a good one) - serial offender blocking the bike lane in front of the Chicago Lighthouse (https://tinyurl.com/CLB-03222017).",Bicycle Program,22-Mar-17,1850 W ROOSEVELT RD,"1850 W ROOSEVELT RD , Chicago, IL",41.8672328,-87.6724245
-87.6658187,41.9164961,17-01629109,- Bike Lane Request - Blocked bike lane on south side of Cortland across from gas station. 4 parked cars in bike lane.,Bicycle Program,24-Mar-17,1519 W CORTLAND ST,"1519 W CORTLAND ST , Chicago, IL",41.9164961,-87.6658187
-87.629441,41.874026,17-01793895,Blocking Lanes of Traffic - vehicles parked - Bike Lane ( large white semi-truck freight liner) plte#P811025 - XXX-XXX-XXXX,Police Miscellaneous,30-Mar-17,600 S DEARBORN ST,"600 S DEARBORN ST , Chicago, IL",41.874026,-87.629441
-87.6442373,41.8857153,17-01933501,- 3 cars parked in bike lane - 3 cars parked in bike lane - Construction Blocking Bike Lane - 3 cars parked in bike lane - 3 cars parked in bike lane - XXX-XXX-XXXX,Bicycle Program,4-Apr-17,200 N DESPLAINES ST,"200 N DESPLAINES ST , Chicago, IL",41.8857153,-87.6442373
-87.6724245,41.8672328,17-01989761,- Bike Lane Request - There are currently 3 vehicles parked in the bike lane in front of the Chicago Lighthouse (https://tinyurl.com/CLB-04062017). 12:15pm 04/06/2017,Bicycle Program,6-Apr-17,1850 W ROOSEVELT RD,"1850 W ROOSEVELT RD , Chicago, IL",41.8672328,-87.6724245
-87.6431835,41.8748567,17-02275211,#NAME?,Bicycle Program,17-Apr-17,630 W HARRISON ST,"630 W HARRISON ST , Chicago, IL",41.8748567,-87.6431835
-87.6460733,41.8418764,17-02462415,#NAME?,Bicycle Program,24-Apr-17,2857 S HALSTED ST,"2857 S HALSTED ST , Chicago, IL",41.8418764,-87.6460733
-87.635965,41.8572771,17-03818323,#NAME?,Bicycle Program,9-Jun-17,327 W 18TH ST,"327 W 18TH ST , Chicago, IL",41.8572771,-87.635965
-87.6479481,41.8719124,17-03959990,#NAME?,Bicycle Program,15-Jun-17,700 S HALSTED ST,"700 S HALSTED ST , Chicago, IL",41.8719124,-87.6479481
-87.646855,41.853807,17-04226105,#NAME?,Bicycle Program,26-Jun-17,2100 S HALSTED ST,"2100 S HALSTED ST , Chicago, IL",41.853807,-87.646855
-87.6362035,41.7438286,17-04354406,"The bike lane for 83rd and vincenennes to 83rd aned lafayette - The cars are riding in the bike lane would like the Mayor to fix the problem, The Sup- Curtis McDaniel brought out some horses and they even tore up those up. Something has to be done. -XXX XXX-XXXXAlso notified the Alerman Cannot even ride your bike",A Citizen Comment,1-Jul-17,8300 S VINCENNES AVE,"8300 S VINCENNES AVE , Chicago, IL",41.7438286,-87.6362035
